,index,original_title,genres,keywords,cast,crew,spoken_languages,vote_average,vote_count,soup,movie_id,image_url,yor,overview
22,22,The Golden Compass,"['Adventure', 'Fantasy']","['england', 'compass', 'experi', 'lordship', 'uncl', 'polarbear', 'orphan', 'anim', 'basedonyoungadultnovel']","['dakotabluerichards', 'nicolekidman', 'danielcraig', 'samelliott', 'evagreen']","['chrisweitz', 'chrisweitz', 'chrisweitz']","['Íslenska', 'English']",5.8,1303,england compass experi lordship uncl polarbear orphan anim basedonyoungadultnovel dakotabluerichards nicolekidman danielcraig samelliott evagreen chrisweitz chrisweitz chrisweitz Adventure Fantasy,2268,/lyaS7S4emzEaYUcSnCvyqfJpOcA.jpg,2007,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.. There are worlds beyond our own - the compass will show the way."
23,23,King Kong,"['Adventure', 'Drama', 'Action']","['filmbusi', 'screenplay', 'showbusi', 'filmmak', 'filmproduc', 'exoticisland', 'monster', 'indigen', 'ship', 'dinosaur']","['naomiwatts', 'jackblack', 'adrienbrody', 'thomaskretschmann', 'colinhanks']","['peterjackson', 'peterjackson', 'peterjackson']",['English'],6.6,2337,filmbusi screenplay showbusi filmmak filmproduc exoticisland monster indigen ship dinosaur naomiwatts jackblack adrienbrody thomaskretschmann colinhanks peterjackson peterjackson peterjackson Adventure Drama Action,254,/4fNOp3itFBw7L28kAHxwRPqyZ2K.jpg,2005,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.. The eighth wonder of the world."
24,24,Titanic,"['Drama', 'Romance', 'Thriller']","['shipwreck', 'iceberg', 'ship', 'panic', 'titan', 'oceanlin', 'epic', 'love', 'disast', 'tragiclov', 'classdiffer', 'imax', 'starcrossedlov', 'richsnob', '3d', '1910s']","['katewinslet', 'leonardodicaprio', 'francesfisher', 'billyzane', 'kathybates']","['jamescameron', 'jamescameron', 'jamescameron']","['English', 'Français']",7.5,7562,shipwreck iceberg ship panic titan oceanlin epic love disast tragiclov classdiffer imax starcrossedlov richsnob 3d 1910s katewinslet leonardodicaprio francesfisher billyzane kathybates jamescameron jamescameron jamescameron Drama Romance Thriller,597,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,1997,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.. Nothing on Earth could come between them."
25,25,Captain America: Civil War,"['Adventure', 'Action', 'Science Fiction']","['civilwar', 'war', 'marvelcom', 'sequel', 'superhero', 'basedoncomicbook', 'imax', 'aftercreditssting', 'duringcreditssting', 'marvelcinematicunivers', '3d']","['chrisevans', 'robertdowneyjr.', 'scarlettjohansson', 'sebastianstan', 'anthonymackie']","['anthonyrusso', 'anthonyrusso', 'anthonyrusso']","['Română', 'English']",7.1,7241,civilwar war marvelcom sequel superhero basedoncomicbook imax aftercreditssting duringcreditssting marvelcinematicunivers 3d chrisevans robertdowneyjr. scarlettjohansson sebastianstan anthonymackie anthonyrusso anthonyrusso anthonyrusso Adventure Action Science Fiction,271110,/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,2016,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.. Divided We Fall"
26,26,Battleship,"['Thriller', 'Action', 'Adventure', 'Science Fiction']","['fight', 'u.s.navi', 'hongkong', 'soccer', 'scientist', 'fictionalwar', 'taser', 'crashland', 'basedonboardgam', 'aftercreditssting']","['taylorkitsch', 'alexanderskarsgård', 'rihanna', 'brooklyndecker', 'tadanobuasano']","['peterberg', 'peterberg', 'peterberg']","['English', 'ภาษาไทย']",5.5,2114,fight u.s.navi hongkong soccer scientist fictionalwar taser crashland basedonboardgam aftercreditssting taylorkitsch alexanderskarsgård rihanna brooklyndecker tadanobuasano peterberg peterberg peterberg Thriller Action Adventure Science Fiction,44833,/iLV6PVkkutgeEH6O5XFo2L89u3K.jpg,2012,"When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential his brother, and his fiancée's father, Admiral Shane, expect of him.. The Battle for Earth Begins at Sea"
27,27,Jurassic World,"['Action', 'Adventure', 'Science Fiction', 'Thriller']","['monster', 'dna', 'tyrannosaurusrex', 'velociraptor', 'island', 'sequel', 'suspens', 'disast', 'escap', 'dinosaur', 'amusementpark', 'animalattack', 'themepark', 'jurassicpark', '3d', 'animalhorror']","['chrispratt', 'brycedallashoward', 'irrfankhan', ""vincentd'onofrio"", 'nickrobinson']","['colintrevorrow', 'colintrevorrow', 'colintrevorrow']",['English'],6.5,8662,monster dna tyrannosaurusrex velociraptor island sequel suspens disast escap dinosaur amusementpark animalattack themepark jurassicpark 3d animalhorror chrispratt brycedallashoward irrfankhan vincentd'onofrio nickrobinson colintrevorrow colintrevorrow colintrevorrow Action Adventure Science Fiction Thriller,135397,/A0LZHXUzo5C60Oahvt7VxvwuzHw.jpg,2015,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.. The park is open."
28,28,Skyfall,"['Action', 'Adventure', 'Thriller']","['spi', 'secretag', 'sociopath', 'killer', 'artgalleri', 'britishsecretservic', 'imax', 'uzi', 'boobytrap', 'impersonatingapoliceoffic']","['danielcraig', 'judidench', 'javierbardem', 'ralphfiennes', 'naomieharris']","['sammendes', 'sammendes', 'sammendes']",['English'],6.9,7604,spi secretag sociopath killer artgalleri britishsecretservic imax uzi boobytrap impersonatingapoliceoffic danielcraig judidench javierbardem ralphfiennes naomieharris sammendes sammendes sammendes Action Adventure Thriller,37724,/d0IVecFQvsGdSbnMAHqiYsNYaJT.jpg,2012,"When Bond's latest assignment goes gravely wrong and agents around the world are exposed, MI6 is attacked forcing M to relocate the agency. These events cause her authority and position to be challenged by Gareth Mallory, the new Chairman of the Intelligence and Security Committee. With MI6 now compromised from both inside and out, M is left with one ally she can trust: Bond. 007 takes to the shadows - aided only by field agent, Eve - following a trail to the mysterious Silva, whose lethal and hidden motives have yet to reveal themselves.. Think on your sins."
29,29,Spider-Man 2,"['Action', 'Adventure', 'Fantasy']","['dualident', ""loveofone'slif"", 'pizzaboy', 'marvelcom', 'sequel', 'superhero', 'doctor', 'scientist', 'tentacl', 'death', 'supervillain']","['tobeymaguire', 'kirstendunst', 'jamesfranco', 'alfredmolina', 'rosemaryharris']","['samraimi', 'samraimi', 'samraimi']","['English', 'Pусский']",6.7,4321,dualident loveofone'slif pizzaboy marvelcom sequel superhero doctor scientist tentacl death supervillain tobeymaguire kirstendunst jamesfranco alfredmolina rosemaryharris samraimi samraimi samraimi Action Adventure Fantasy,558,/olxpyq9kJAZ2NU1siLshhhXEPR7.jpg,2004,"Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood.. There's a hero in all of us."
30,30,Iron Man 3,"['Action', 'Adventure', 'Science Fiction']","['terrorist', 'waronterror', 'tennesse', 'malibu', 'marvelcom', 'superhero', 'basedoncomicbook', 'tonystark', 'ironman', 'aftercreditssting', 'marvelcinematicunivers', '3d']","['robertdowneyjr.', 'gwynethpaltrow', 'doncheadle', 'guypearce', 'rebeccahall']","['shaneblack', 'shaneblack', 'shaneblack']",['English'],6.8,8806,terrorist waronterror tennesse malibu marvelcom superhero basedoncomicbook tonystark ironman aftercreditssting marvelcinematicunivers 3d robertdowneyjr. gwynethpaltrow doncheadle guypearce rebeccahall shaneblack shaneblack shaneblack Action Adventure Science Fiction,68721,/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,2013,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.. Unleash the power behind the armor."
31,31,Alice in Wonderland,"['Family', 'Fantasy', 'Adventure']","['basedonnovel', 'fictionalplac', 'queen', 'fantasi', 'aliceinwonderland', 'fantasyworld', '3d']","['miawasikowska', 'johnnydepp', 'annehathaway', 'helenabonhamcarter', 'crispinglover']","['timburton', 'timburton', 'timburton']",['English'],6.4,4645,basedonnovel fictionalplac queen fantasi aliceinwonderland fantasyworld 3d miawasikowska johnnydepp annehathaway helenabonhamcarter crispinglover timburton timburton timburton Family Fantasy Adventure,12155,/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,2010,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason – to conquer the horrific Jabberwocky and restore the rightful queen to her throne.. You're invited to a very important date."
32,32,X-Men: The Last Stand,"['Adventure', 'Action', 'Science Fiction', 'Thriller']","['mutant', 'marvelcom', 'basedoncomicbook', 'superhuman', 'beast', 'cyclop', 'aftercreditssting']","['hughjackman', 'halleberry', 'ianmckellen', 'patrickstewart', 'famkejanssen']","['brettratner', 'brettratner', 'brettratner']",['English'],6.3,3525,mutant marvelcom basedoncomicbook superhuman beast cyclop aftercreditssting hughjackman halleberry ianmckellen patrickstewart famkejanssen brettratner brettratner brettratner Adventure Action Science Fiction Thriller,36668,/7RSSkRpwvkNN5iKO8zACtBA0KhQ.jpg,2006,"When a cure is found to treat mutations, lines are drawn amongst the X-Men and The Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.. Take a Stand"
33,33,Monsters University,"['Animation', 'Family']","['monster', 'dormitori', 'game', 'anim', 'bestfriend', 'univers', 'aftercreditssting']","['billycrystal', 'johngoodman', 'stevebuscemi', 'helenmirren', 'noahjohnston']","['danscanlon', 'danscanlon', 'danscanlon']",['English'],7.0,3528,monster dormitori game anim bestfriend univers aftercreditssting billycrystal johngoodman stevebuscemi helenmirren noahjohnston danscanlon danscanlon danscanlon Animation Family,62211,/y7thwJ7z5Bplv6vwl6RI0yteaDD.jpg,2013,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.. School never looked this scary.
34,34,Transformers: Revenge of the Fallen,"['Science Fiction', 'Action', 'Adventure']","['egypt', 'sun', 'chao', 'symbol', 'artifact', 'transform', 'tank', 'robot', 'imax', 'duringcreditssting']","['shialabeouf', 'meganfox', 'joshduhamel', 'rainnwilson', 'tyresegibson']","['michaelbay', 'michaelbay', 'michaelbay']","['English', 'Español']",6.0,3138,egypt sun chao symbol artifact transform tank robot imax duringcreditssting shialabeouf meganfox joshduhamel rainnwilson tyresegibson michaelbay michaelbay michaelbay Science Fiction Action Adventure,8373,/pLBb0whOzVDtJvyD4DPeQyQNOqp.jpg,2009,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.. Revenge is coming."
35,35,Transformers: Age of Extinction,"['Science Fiction', 'Action', 'Adventure']","['sequel', 'alien', 'transform', 'giantrobot', 'robot', 'imax']","['markwahlberg', 'stanleytucci', 'kelseygrammer', 'nicolapeltz', 'jackreynor']","['michaelbay', 'michaelbay', 'michaelbay']",['English'],5.8,3095,sequel alien transform giantrobot robot imax markwahlberg stanleytucci kelseygrammer nicolapeltz jackreynor michaelbay michaelbay michaelbay Science Fiction Action Adventure,91314,/54HFDOswRfShCr25Tvt7JaLiIaf.jpg,2014,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.. This is not war. It's extinction."
36,36,Oz: The Great and Powerful,"['Fantasy', 'Adventure', 'Family']","['circus', 'witch', 'magic', 'hope', 'illus', 'lost', 'magictrick', 'wizard', '3d']","['jamesfranco', 'milakunis', 'rachelweisz', 'michellewilliams', 'zachbraff']","['samraimi', 'samraimi', 'samraimi']",['English'],5.7,3530,circus witch magic hope illus lost magictrick wizard 3d jamesfranco milakunis rachelweisz michellewilliams zachbraff samraimi samraimi samraimi Fantasy Adventure Family,68728,/tkzfAUEKoUp4YFNbZV9hfpZOz0z.jpg,2013,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.. In Oz, nothing is what it seems"
37,37,The Amazing Spider-Man 2,"['Action', 'Adventure', 'Fantasy']","['obsess', 'marvelcom', 'sequel', 'basedoncomicbook', 'electrocut', 'medicalexperi', 'superpow']","['andrewgarfield', 'emmastone', 'jamiefoxx', 'danedehaan', 'campbellscott']","['marcwebb', 'marcwebb', 'marcwebb']",['English'],6.5,4179,obsess marvelcom sequel basedoncomicbook electrocut medicalexperi superpow andrewgarfield emmastone jamiefoxx danedehaan campbellscott marcwebb marcwebb marcwebb Action Adventure Fantasy,102382,/c3e9e18SSlvFd1cQaGmUj5tqL5P.jpg,2014,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.. No more secrets."
38,38,TRON: Legacy,"['Adventure', 'Action', 'Science Fiction']","['artificialintellig', 'secretident', 'computerprogram', 'dystopia', 'comput', 'decept', 'duel', 'motorcycl']","['garretthedlund', 'jeffbridges', 'oliviawilde', 'bruceboxleitner', 'yayadacosta']","['josephkosinski', 'josephkosinski', 'josephkosinski']",['English'],6.3,2841,artificialintellig secretident computerprogram dystopia comput decept duel motorcycl garretthedlund jeffbridges oliviawilde bruceboxleitner yayadacosta josephkosinski josephkosinski josephkosinski Adventure Action Science Fiction,20526,/vuifSABRpSnxCAOxEnWpNbZSXpp.jpg,2010,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.. The Game Has Changed."
39,39,Cars 2,"['Animation', 'Family', 'Adventure', 'Comedy']","['carrac', 'sequel', 'comedi', 'anthropomorph', 'bestfriend', 'duringcreditssting']","['owenwilson', 'larrythecableguy', 'michaelcaine', 'emilymortimer', 'johnturturro']","['johnlasseter', 'johnlasseter', 'johnlasseter']","['English', '日本語']",5.8,2033,carrac sequel comedi anthropomorph bestfriend duringcreditssting owenwilson larrythecableguy michaelcaine emilymortimer johnturturro johnlasseter johnlasseter johnlasseter Animation Family Adventure Comedy,49013,/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg,2011,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.. Ka-ciao!
40,40,Green Lantern,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['dccomic', 'transform', 'superhero', 'alien', 'alieninfect', 'magicalobject', 'superpow', 'origin', '3d']","['ryanreynolds', 'blakelively', 'petersarsgaard', 'timrobbins', 'markstrong']","['martincampbell', 'martincampbell', 'martincampbell']",['English'],5.1,2487,dccomic transform superhero alien alieninfect magicalobject superpow origin 3d ryanreynolds blakelively petersarsgaard timrobbins markstrong martincampbell martincampbell martincampbell Adventure Action Thriller Science Fiction,44912,/fj21HwUprqjjwTdkKC1XZurRSpV.jpg,2011,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.. In our darkest hour, there will be light."
41,41,Toy Story 3,"['Animation', 'Family', 'Comedy']","['hostag', 'colleg', 'toy', 'anim', 'escap', 'teddybear', 'duringcreditssting', 'toycomestolif', 'personif', 'inanimateobjectscomingtolif']","['tomhanks', 'timallen', 'nedbeatty', 'joancusack', 'michaelkeaton']","['leeunkrich', 'leeunkrich', 'leeunkrich']","['English', 'Español']",7.6,4597,hostag colleg toy anim escap teddybear duringcreditssting toycomestolif personif inanimateobjectscomingtolif tomhanks timallen nedbeatty joancusack michaelkeaton leeunkrich leeunkrich leeunkrich Animation Family Comedy,10193,/AbbXspMOwdvwWZgVN0nabZq03Ec.jpg,2010,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.. No toy gets left behind."
42,42,Terminator Salvation,"['Action', 'Science Fiction', 'Thriller']","['savingtheworld', 'artificialintellig', 'propheci', 'sanfrancisco', 'cyborg', 'killerrobot', 'gasstat', 'post-apocalypt', 'dystopia', 'armi', 'firearm', 'wartim', 'losangel']","['christianbale', 'samworthington', 'antonyelchin', 'moonbloodgood', 'brycedallashoward']","['mcg', 'mcg', 'mcg']","['English', 'Italiano']",5.9,2463,savingtheworld artificialintellig propheci sanfrancisco cyborg killerrobot gasstat post-apocalypt dystopia armi firearm wartim losangel christianbale samworthington antonyelchin moonbloodgood brycedallashoward mcg mcg mcg Action Science Fiction Thriller,534,/gw6JhlekZgtKUFlDTezq3j5JEPK.jpg,2009,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.. The End Begins."
43,43,Furious 7,['Action'],"['carrac', 'speed', 'reveng', 'suspens', 'car', 'race']","['vindiesel', 'paulwalker', 'dwaynejohnson', 'michellerodriguez', 'tyresegibson']","['jameswan', 'jameswan', 'jameswan']",['English'],7.3,4176,carrac speed reveng suspens car race vindiesel paulwalker dwaynejohnson michellerodriguez tyresegibson jameswan jameswan jameswan Action,168259,/wurKlC3VKUgcfsn0K51MJYEleS2.jpg,2015,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.. Vengeance Hits Home
44,44,World War Z,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']","['dystopia', 'apocalyps', 'zombi', 'nuclearweapon', 'zombieapocalyps']","['bradpitt', 'mireilleenos', 'abigailhargrove', 'sterlingjerins', 'jamesbadgedale']","['marcforster', 'marcforster', 'marcforster']",['English'],6.7,5560,dystopia apocalyps zombi nuclearweapon zombieapocalyps bradpitt mireilleenos abigailhargrove sterlingjerins jamesbadgedale marcforster marcforster marcforster Action Drama Horror Science Fiction Thriller,72190,/1SWBSYJsnyhdNRfLI1T6RsCxAQ4.jpg,2013,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.. Remember Philly!"
45,45,X-Men: Days of Future Past,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']","['1970s', 'mutant', 'timetravel', 'marvelcom', 'basedoncomicbook', 'superhuman', 'storm', 'beast', 'aftercreditssting', 'changingthepastorfutur']","['hughjackman', 'jamesmcavoy', 'michaelfassbender', 'jenniferlawrence', 'halleberry']","['bryansinger', 'bryansinger', 'bryansinger']",['English'],7.5,6032,1970s mutant timetravel marvelcom basedoncomicbook superhuman storm beast aftercreditssting changingthepastorfutur hughjackman jamesmcavoy michaelfassbender jenniferlawrence halleberry bryansinger bryansinger bryansinger Action Adventure Fantasy Science Fiction,127585,/tYfijzolzgoMOtegh1Y7j2Enorg.jpg,2014,"The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.. To save the future, they must alter the past"
